,created_at,text,screen_name,followers,friends,rt,fav,0,0,0,0,0
3418,Mon Jun 12 12:12:21 +0000 2017," '""RT @labourlewis: I agree. But an army about to go into battle without discipline in its ranks is cruising for a bruising... this shi… ""'", 'Amon_Lives',27,91,0,0,4,0,0,25,0
3419,Mon Jun 12 12:12:21 +0000 2017," '""RT @itvnews: Jeremy Corbyn will challenge Theresa May with significant amendments to her plan of legislation in the Queens Sp… ""'", 'geraldi23591291',3420,4997,0,0,0,0,0,21,None
3420,Mon Jun 12 12:12:22 +0000 2017," '""RT @ChrisMcCusker67: How can any true socialist be happy with this clown as leader of @scottishlabour By campaigning against @theSNP res… ""'", 'EllenRenton',483,1152,0,0,0,0,0,22,0
3421,Mon Jun 12 12:12:22 +0000 2017," '""RT @RedHotSquirrel: Jeremy Corbyns Labour managed to win just one more seat than Michael Foots. \n\n262 GE2017 (Corbyn)\n261 GE1983 (Foot)""'", 'timwood95',1936,1927,0,0,1,0,0,20,left
3422,Mon Jun 12 12:12:22 +0000 2017," '""RT @birminghammail: Some areas were better than others... https://t.co/52DYDVA7n9 #GE2017""'", 'wifergs',81,90,0,0,4,0,0,10,0
3423,Mon Jun 12 12:12:22 +0000 2017," '""RT @JonJonesSnr: The cant even agree on this. This suggests that negotiations have not gone well. Queens speech will be delayed. https://…""'", 'MajorEejit',903,788,0,0,3,0,0,22,0
3424,Mon Jun 12 12:12:22 +0000 2017," '""Small camp fires are being set across the country &amp; goats being hunted on the estates of the Tory Squires. #Medieval #wato""'", 'con_news',1933,2265,0,0,1,0,0,22,right
3425,Mon Jun 12 12:12:22 +0000 2017," '""#Maymuststay .... shes on our side now https://t.co/awAFGrbGtc""'", 'Nigee2017',158,661,0,0,5,0,0,8,0
3426,Mon Jun 12 12:12:22 +0000 2017," '""RT @KillingJokez: #Tories lie about everything! Much as I hate fox hunting id rather focus on how they STARVE CHILDREN. Thanks &amp; all… ""'", 'AilsaLaing',289,651,0,0,1,0,1,24,0
3427,Mon Jun 12 12:12:23 +0000 2017," '""RT @Rachael_Swindon: Morning @theresa_may Your job as Prime Minister is to put the country first. Not your career or the Tory Party. Res… ""'", 'theaceofspuds',2718,1535,0,0,2,0,0,24,right
3428,Mon Jun 12 12:12:23 +0000 2017," '""RT @ScotNational: Tomorrow @ScotNational Dead May walking: George Osborne in scathing attack on Tory leader as pressure mounts on PM… ""'", 'clarknat',2882,2873,0,0,0,0,0,21,right
3429,Mon Jun 12 12:12:23 +0000 2017," '""Please RT #fashion #style Tory Burch - Castaway Canvas Flat Espadrille https://t.co/0iVOapTWKN https://t.co/wt52S4c69z""'", 'fashionwworld',809,1791,0,0,2,0,0,13,right
3430,Mon Jun 12 12:12:24 +0000 2017," '""RT @KatieCurtis: Im old enough to remember that time when Theresa May was strong &amp; stable! https://t.co/5B1bSkH8p8""'", 'AntiNazisUnited',368,1608,0,0,1,0,1,17,right
3431,Mon Jun 12 12:12:24 +0000 2017," '""RT @EUVoteLeave23rd: I would like to thank the majority of the #British #Jewish✡ community who came out &amp; VOTED AGAINST #ANTISEMITIC… ""'", 'BarnsH',442,1005,0,0,0,0,0,22,0
3432,Mon Jun 12 12:12:24 +0000 2017," '""How would a Conservative Party leadership contest to replace Theresa May work? - The Telegraph https://t.co/piOtYQWP8M""'", 'PeterJMallia1',652,1686,0,0,1,0,0,16,right
3433,Mon Jun 12 12:12:23 +0000 2017," '""RT @Bonn1eGreer: To #Labour:some advice attributed to #Napoleon:\nNever interrupt your enemy when he is making a mistake\n#newpundits\nhttps…""'", 'Liverpoolshell',2232,2672,0,0,0,0,0,17,0
3434,Mon Jun 12 12:12:23 +0000 2017," '""Is she bringing the goat skin paper? https://t.co/ZqQfQ7ks58""'", 'sweeternigel',963,1353,0,0,1,0,0,8,0
3435,Mon Jun 12 12:12:24 +0000 2017," '""RT @lennythepen: THIS MAN is why @theresa_may and the #Tories are dying in the water.\n\nBritain is the heart and soul of tax evasion https:/…""'", 'dtweeted',131,177,0,0,1,0,0,24,0
3436,Mon Jun 12 12:12:24 +0000 2017," '""RT @mermayden: People dont believe the bollocks of the Sun  Brilliant. https://t.co/RfbSmOXw3i""'", 'calvincasino',1244,2668,0,0,2,0,0,12,0
3437,Mon Jun 12 12:12:24 +0000 2017," '""RT @thom_brooks: He cant get right election result in UK but must get any deal right in EU. Not looking good at all! https://t.co/Gtg4NZok…""'", 'KateCushing2',1525,2229,0,0,2,0,1,24,0
3438,Mon Jun 12 12:12:24 +0000 2017," '""RT @EdwardTHardy: This means Donald Trump will never visit Britain https://t.co/JQ46VehQAH""'", 'MikkelsenArild',7,34,0,0,1,0,0,11,0
3439,Mon Jun 12 12:12:24 +0000 2017," '""RT @LGBTLabour: LGBT Labour are calling on #TheresaMay to #DroptheDUP Find out more on our website and join in the campaign… ""'", 'pinheirodevilla',300,613,0,0,0,0,0,22,left
3440,Mon Jun 12 12:12:25 +0000 2017," '""RT @NHAparty: Tories have borrowed record amounts. Yet boosted UK debt AND cut services. WHAT HAVE THEY DONE WITH THE MONEY? https://t.co/g…""'", '02a57f9de7d4415',49,182,0,0,3,0,0,22,right
3441,Mon Jun 12 12:12:25 +0000 2017," '""RT @AndrewSparrow: No 10 hints Queens speech will be delayed - https://t.co/WfIiTjyLxl""'", 'fiona_fionnagal',348,912,0,0,1,0,0,12,0
3442,Mon Jun 12 12:12:25 +0000 2017," '""RT @StallaSimonin: Save the NHS\nVote Labour https://t.co/EkOMQVyMnW""'", 'CharmouthRich',365,797,0,0,1,0,0,7,left
3443,Mon Jun 12 12:12:25 +0000 2017," '""RT @marcusjdl: Imagine writing this as the Tories cosy up to the DUP after their dog-whistle racist campaign re Diane Abbott https://t.co/q…""'", 'JBM1878',411,763,0,0,1,0,0,22,right
3444,Mon Jun 12 12:12:25 +0000 2017," '""RT @Bruneluni: Brunel alumnus John McDonnell returned as MP for Labour for Hayes &amp; Harlington #BrunelGE17 #GE17 @brunelalumni https://t.co/…""'", 'Sam_Jouhara',31,19,0,0,1,0,0,19,left
3445,Mon Jun 12 12:12:25 +0000 2017," '""RT @mikegalsworthy: Those claiming that 82% of voters endorsed hard Brexit are wrong. Many Remainers voted Labour tactically - to rem… ""'", 'nicobro20',350,1752,0,0,1,0,0,22,left
3446,Mon Jun 12 12:12:25 +0000 2017," '""RT @actiononsugar: Free school lunches could be back on the menu @jamieoliver @PrueLeith @Childrensfood @FoodRev @theresa_may #GE2017 htt…""'", 'AlecTinker',377,672,0,0,0,0,0,18,0
3447,Mon Jun 12 12:12:25 +0000 2017," '""RT @Harryslaststand: #TheresaMay begins to #reshuffle the deck chairs on the Titanic. Someone please escort her to a lifeboat station b/c T…""'", 'MPP76420472',216,231,0,0,1,0,0,22,0
3448,Mon Jun 12 12:12:26 +0000 2017," '""Dramatic drop in business confidence with the Tories taking government. Economic competence? We did warn you.""'", 'old_pyjamas',1647,4997,0,0,2,0,0,16,right
3449,Mon Jun 12 12:12:26 +0000 2017," '""@APHClarkson It remains to be seen whether Labour can permanently tap into that vein. But it is a critical consideration. Rant over.""'", 'scandifriend',363,1004,0,0,3,0,0,22,left
3450,Mon Jun 12 12:12:27 +0000 2017," '""#XRIM #MONEY business\n\nThey were mercilessly mocked. No-ones laughing at Labours grassroots campaigners anymore https://t.co/xsdG2FEfNa …""'", 'XRIM',22544,22029,0,0,2,0,0,15,0
3451,Mon Jun 12 12:12:27 +0000 2017," '""@SkyNews It really is time that Theresa May threw the towel in...\n#queensspeech https://t.co/XQo4GDddQt""'", 'TurraloonNS',162,95,0,0,4,0,0,13,right
3452,Mon Jun 12 12:12:28 +0000 2017," '""RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… ""'", '25shashikant',1078,239,0,0,0,0,0,17,0
3453,Mon Jun 12 12:12:28 +0000 2017," '""RT @LustforLo: nigga they disrespected you and they still got your coins. played yourself https://t.co/8QaQzl4Eji""'", 'karinaegarcia',1604,420,0,0,2,0,0,15,0
3454,Mon Jun 12 12:12:28 +0000 2017," '""RT @gaurangmorjaria: #AskMay What does she consider as Real Stress?  ( Heres Jeremy Corbyns answer) https://t.co/Z0Y2NCVGZg""'", 'rob22_re',1085,2633,0,0,1,0,0,16,left
3455,Mon Jun 12 12:12:29 +0000 2017," '""RT @THemingford: Did you know: Every marginal seat Theresa May visited she lost. #marr #Peston""'", 'somewherelight',407,753,0,0,1,0,0,15,right
3456,Mon Jun 12 12:12:28 +0000 2017," '""@TheFogeys @labour @TheGreenParty @LibDems @snp And a load of cobblers too.\nI am astonished that so many are blind… https://t.co/UYIjxlUCxH""'", 'Becky_Bongos',479,807,0,0,2,0,0,19,0
3457,Mon Jun 12 12:12:29 +0000 2017," '""RT @JamzLdn: Fucking idiot. They treat you like shit so you make em rich? And leave thinking you won? Foolish little leprechaun https://t.c…""'", 'LordDione',130,175,0,0,2,0,0,23,0
3458,Mon Jun 12 12:12:29 +0000 2017," '""RT @UN: Millions of children pushed into labour by conflicts and disasters. Find out more on Mondays #NoChildLabour Day… ""'", 'manalalkhalifa',87,342,0,0,1,0,0,20,0
3459,Mon Jun 12 12:12:29 +0000 2017," '""RT @skwawkbox: How many companies told employees Labour vote may cost their job?\xa0#GE17 https://t.co/dVNZP3zckI https://t.co/vkzd0cHTM4""'", 'markfishwick63',133,999,0,0,2,0,0,15,left
3460,Mon Jun 12 12:12:29 +0000 2017," '""RT @zach2302: Imagine having Jeremy Corbyn as ur dad itd be mad tbh he wouldnt tell you to clean ya room hed INSPIRE you to clean it""'", 'HazalHzr',772,702,0,0,0,0,0,27,left
3461,Mon Jun 12 12:12:29 +0000 2017," '""RT @IndyVoices: Labour could win the next general election – but only if we keep fighting just as hard https://t.co/b3cRfzN8g0""'", 'testedbylife',777,664,0,0,1,0,0,20,left
3462,Mon Jun 12 12:12:29 +0000 2017," '""Queen’s speech delayed by Theresa May amid disaster election fallout https://t.co/dkRF6N3uZJ #news""'", 'OfficialFGTNews',1057,455,0,0,1,0,0,12,right
3463,Mon Jun 12 12:12:29 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'scott_satzer',2167,3049,0,0,0,0,0,23,right
3464,Mon Jun 12 12:12:29 +0000 2017," '""Early rumours suggest that the Queen is refusing to do the speech until May resigns #coalition of chaos #speechgate #GE2017 #CorbynForPM""'", 'GarethHawden',58,415,0,0,0,0,0,21,right
3465,Mon Jun 12 12:12:29 +0000 2017," '""RT @JonnElledge: Oh to be in the room when the Tories ask 10 DUP MPs to support a plan which would cost three of them their jobs. https://t…""'", 'pez_sez',1589,1403,0,0,1,0,0,28,right
3466,Mon Jun 12 12:12:29 +0000 2017," '""Oh FFS Portadown? Are you fucking kidding me. https://t.co/KEQZ9cG9Lw""'", '2Ferdi7',3603,1550,0,0,2,0,0,9,0
3467,Mon Jun 12 12:12:30 +0000 2017," '""RT @Rowland72James: In Failed states elites pursue their own narrow interests at the expense of the public good. a perfect description of t…""'", 'petebestuk',1737,2032,0,0,1,0,0,23,0
3468,Mon Jun 12 12:12:30 +0000 2017," '""RT @imdeepinsa: @Gurmeetramrahim #StopChildLabour #WorldDayAgainstChildLabour yeahh Guruji.. we pledge to stop child labour""'", 'Lovedee64994250',3,14,0,0,2,0,0,13,0
3469,Mon Jun 12 12:12:30 +0000 2017," '""@youngvulgarian @DuncanWeldon Its a fact that Goats are smarter than your average tory.""'", 'zubigoalie',665,3124,0,0,1,0,0,13,0
3470,Mon Jun 12 12:12:30 +0000 2017," '""RT @fornagainst: From fields of wheat to scorched earth @chunkymark marry me https://t.co/zmx34yycFa""'", 'calvincasino',1244,2668,0,0,1,0,0,13,0
3471,Mon Jun 12 12:12:30 +0000 2017," '""RT @TheyLovethePuff: Black people always gotta prove that they got money. That was the dumbest thing he couldve done. Stupse https://t.co/…""'", 'DaCosta110',21,14,0,0,3,0,0,21,0
3472,Mon Jun 12 12:12:30 +0000 2017," '""U.S. bans import of goods produced by slave labour https://t.co/F5usY2Ec3V""'", 'crazedmountie',258,610,0,0,3,0,0,10,0
3473,Mon Jun 12 12:12:30 +0000 2017," '""RT @sakshiinsan85: @Gurmeetramrahim @sachishiksha #WorldDayAgainstChildLabour  Protect Children from Child Labour \n#StopChildLabour https:/…""'", 'rajveer140',4860,3405,0,0,0,0,0,12,left
3474,Mon Jun 12 12:12:30 +0000 2017," '""@EagerElephant @twlldun Lets start with a more simpler question. What did Labour moderates get wrong about this election?""'", 'sunny_hundal',69084,1148,0,0,1,0,0,18,left
3475,Mon Jun 12 12:12:30 +0000 2017," '""RT @RichardBurgon: Chaos and instability authored by Theresa May and the Conservatives. Time to go! https://t.co/HOtEkbl4Og""'", 'Mooglymoo',386,837,0,0,2,0,1,16,right
3476,Mon Jun 12 12:12:30 +0000 2017," '""@EagerElephant @twlldun Lets start with a more simpler question. What did Labour moderates get wrong about this election?""'", 'sunny_hundal',69084,1148,0,0,1,0,0,18,left
3477,Mon Jun 12 12:12:30 +0000 2017," '""RT @nathanaylett1: AQA: Risky activities prepare you for later life...\nTheresa May: Ive got this covered...\n#aqaenglish… ""'", 'chloesanderss_',6446,5868,0,0,6,0,0,16,0
3478,Mon Jun 12 12:12:31 +0000 2017," '""RT @NicolaSturgeon: There must be full public disclosure of terms of any proposed Tory deal with DUP - before it is signed and sealed. http…""'", 'roblwilson',1713,139,0,0,1,0,0,25,right
3479,Mon Jun 12 12:12:31 +0000 2017," '""@theJeremyVine If @UKLabour offered you a £27k bribe to vote for them you obviously would! #freemoney #GE2017""'", 'roger_lfc',740,1445,0,0,0,0,1,17,0
3480,Mon Jun 12 12:12:31 +0000 2017," '""RT @JoRichardsKent: Theresa May delays Queens Speech as she grapples to lead minority government - Sky News https://t.co/t5l04gKJ8u""'", 'Jocar6562',15,39,0,0,1,0,0,18,right
3481,Mon Jun 12 12:12:30 +0000 2017," '""@NadineDorries Youre smugly crowing about this Tory disaster. Carry on. Knock yourself out. You and your type of politician are history""'", 'chriswhite66',512,1960,0,0,3,0,0,21,right
3482,Mon Jun 12 12:12:31 +0000 2017," '""RT @JamesCleverly: First day back at work and Labour already on Brexit policy number 2. https://t.co/O2WNt2jEV1""'", 'Greg_Allman16',86,74,0,0,2,0,0,16,left
3483,Mon Jun 12 12:12:31 +0000 2017," '""@afterprohibends @IanFaulkner3 @SkyNews Ruth Davidson is very popular up here in Scotland but shes not an MP. Scot… https://t.co/TIPQfwAyq4""'", 'tenbobslider',4,33,0,0,2,0,0,19,0
3484,Mon Jun 12 12:12:31 +0000 2017," '""RT @Konnie_Huq: The same Arlene Foster who met UDA 2 weeks ago days after theyd shot and killed a man in front of his 3 year old i… ""'", '1982LiamC',0,12,0,0,0,0,0,29,0
3485,Mon Jun 12 12:12:31 +0000 2017," '""@ArtyBagger Show them the Tories plans for Brexit?""'", 'kp2u',50,233,0,0,0,0,0,8,right
3486,Mon Jun 12 12:12:31 +0000 2017," '""RT @kirjatoukka: Who could have predicted that the Tories would be shit on LGBT rights? https://t.co/xnDuYYwliZ""'", 'nickcharlton',671,484,0,0,1,0,0,16,right
3487,Mon Jun 12 12:12:31 +0000 2017," '""RT @hmclandress: absolutely killing me that there are teenage communists on twitter with names like tories=nonces w/ better analysis than…""'", 'emarsdenhill',518,351,0,0,0,0,0,20,0
3488,Mon Jun 12 12:12:31 +0000 2017," '""Poetry: Tell em Jeremy! 😀😉 Jeremy Corbyn makes mincemeat of Cameron on tax at PMQs https://t.co/XLpp3o6ryW via @YouTube""'", 'Renelr1200',287,1178,0,0,1,0,1,18,left
3489,Mon Jun 12 12:12:32 +0000 2017," '""RT @mikelallen6: LABOUR RELOCATED TO NARNIA Ridge questions Thornberrys grasp of maths after she claims Labour DID NOT lose election https…""'", 'TrevorUdo',722,625,0,0,0,0,0,21,left
3490,Mon Jun 12 12:12:32 +0000 2017," '""RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…""'", 'VeganVader',47,226,0,0,0,0,0,22,right
3491,Mon Jun 12 12:12:32 +0000 2017," '""@lemonbloodycola @johnmcternan @ReelPolitcast Continuity New Labour not taking ideas seriously anymore can be aptly… https://t.co/ZU0TOltPQB""'", 'owenhatherley',14515,1850,0,0,1,0,0,15,left
3492,Mon Jun 12 12:12:32 +0000 2017," '""First they let Islamic Terrorists in unchecked then shred the #BlueLine enable #Socialists and now want to gut… https://t.co/crAmXuyvfo""'", 'John_Westra',1694,1118,0,0,1,0,0,19,0
3493,Mon Jun 12 12:12:32 +0000 2017," '""RT @38_degrees: What happens when no party wins the election? 🤔\n\nHave a read here: https://t.co/vt5Ei6GBUq\n\n#hungparliament #GE2017""'", 'RedThunk',600,207,0,0,1,0,0,16,0
3494,Mon Jun 12 12:12:32 +0000 2017," '""RT @NameChangeGirl: Have any London-based journalists headed onto streets of Belfast yet to discover how this Tory mess is affecting people…""'", 'Bradford_Irish',268,89,0,0,0,0,0,21,right
3495,Mon Jun 12 12:12:32 +0000 2017," '""RT @TheCanarySays: Just dont\n\nClive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO]\n\nhttps://t.co/wmCOlG…""'", 'supergeetoo',28,77,0,0,1,0,0,18,left
3496,Mon Jun 12 12:12:33 +0000 2017," '""RT @carolJhedges: Appaz Young people ruined the election because they selfishly voted Labour on the promise of free university. Umm..many…""'", 'pinkbourke',400,669,0,0,3,0,0,20,left
3497,Mon Jun 12 12:12:33 +0000 2017," '""RT @davidschneider: This is agony to watch. It’s like the scene in A.I. where the robot boy tries to eat food and slowly malfunctions.\nhttp…""'", 'seafaye105',607,515,0,0,4,0,0,24,0
3498,Mon Jun 12 12:12:33 +0000 2017," '""RT @DavidJFHalliday: The Scottish Tories are threatening to stand up for Scotland against the Tories! More vile division from the separatis…""'", 'JohnnyDundee',2050,86,0,0,0,0,1,21,right
3499,Mon Jun 12 12:12:33 +0000 2017," '""@suss100 @pinkhiigh replace Tories with Politicians and I agree.""'", 'Goonerator',186,209,0,0,1,0,0,9,right
3500,Mon Jun 12 12:12:33 +0000 2017," '""RT @NameChangeGirl: Have any London-based journalists headed onto streets of Belfast yet to discover how this Tory mess is affecting people…""'", 'paulfg42',98,285,0,0,0,0,0,21,right
3501,Mon Jun 12 12:12:33 +0000 2017," '""RT @nuiotwo: Socialist UK leader Jeremy Corbyn gets brutal lesson in hypocrisy after bashing Trump https://t.co/ErNBMmmzAJ""'", 'gaslightmystery',1727,1735,0,0,1,0,0,16,left
3502,Mon Jun 12 12:12:33 +0000 2017," '""@tom_harcourt @PurpleRain21 @wesstreeting @TalOfer @CST_UK I personally think Theresa May was a shoddy home secreta… https://t.co/C0QUd4tWwa""'", 'TheBock69',1632,470,0,0,1,0,0,16,right
3503,Mon Jun 12 12:12:33 +0000 2017," '""RT @SuzySevern: @DavidLammy But I hear John McDonnell casting away the Single Market- Labour wont keep my vote if they dont include the 4…""'", 'cmwheatley56',1098,465,0,0,0,0,0,24,left
3504,Mon Jun 12 12:12:33 +0000 2017," '""the british public have yet again shown how shallow they are in GE2017 they had a chance to support Brexit but are too weak to be hard""'", 'Manville54',1852,3752,0,0,0,0,0,27,0
3505,Mon Jun 12 12:12:33 +0000 2017," '""RT @Manish_05Singh: @BarryGardiner completely drowning here. You bet when he buys his house he is more careful in negotiation. Incompet… ""'", 'glasterlaw1',4672,4242,0,0,2,0,0,21,0
3506,Mon Jun 12 12:12:33 +0000 2017," '""RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… ""'", 'PatsiePancake',250,505,0,0,0,0,0,26,None
3507,Mon Jun 12 12:12:33 +0000 2017," '""RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo""'", 'dieforyoongi',2881,104,0,0,1,0,0,18,right
3508,Mon Jun 12 12:12:33 +0000 2017," '""RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…""'", '313Nour',465,588,0,0,4,0,0,24,0
3509,Mon Jun 12 12:12:33 +0000 2017," '""young blood @matured leadership https://t.co/W2jrg0eFgq""'", 'bhola2063',910,3048,0,0,1,0,0,5,0
3510,Mon Jun 12 12:12:34 +0000 2017," '""Best wishes - looking forward to you making a difference https://t.co/vWggbhyBCa""'", 'rbmccready',1562,2449,0,0,1,0,0,11,0
3511,Mon Jun 12 12:12:34 +0000 2017," '""RT @jimwaterson: Boris Johnson writes for The Sun and claims the Tories won Clwyd South against the odds. One problem: didnt happen… ""'", 'JackWebster',492,1068,0,0,1,0,0,23,right
3512,Mon Jun 12 12:12:34 +0000 2017," '""RT @Bruneluni: Uxbridge &amp; South Ruislip announced; Conservative Boris Johnson (returned as MP) and Labours Vincent Lo give speech… ""'", 'Sam_Jouhara',31,19,0,0,0,0,0,20,right
3513,Mon Jun 12 12:12:33 +0000 2017," '""RT @screwlabour: Says bloke who was taking money from gay hanging Iran and counts Hamas and Hezbolla among his friends. Whats their… ""'", 'geofftippstas',15,57,0,0,1,0,0,23,0
3514,Mon Jun 12 12:12:34 +0000 2017," '""still up in our village @SolHughesWriter for Labour and Jeremy @jeremycorbyn https://t.co/guZcrJsk3p""'", 'LabourUnited',1192,2453,0,0,1,0,0,12,left
3515,Mon Jun 12 12:12:34 +0000 2017," '""RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… ""'", 'RohitNarula11',7,8,0,0,0,0,0,17,0
3516,Mon Jun 12 12:12:34 +0000 2017," '""RT @MichaelLCrick: Theresa Mays brought in talent from across the party line is a bit strange. The only person shes brought in so far i…""'", 'WoohaDavid',102,344,0,0,1,0,0,25,right
3517,Mon Jun 12 12:12:34 +0000 2017," '""RT @chunkymark: Theresa Mays Tories Out Now!!! Justine Greening education Sec. will be responsible for taking lunches off infants  https:/…""'", 'roblwilson',1713,139,0,0,1,0,3,20,right
3518,Mon Jun 12 12:12:35 +0000 2017," '""RT @TheaDickinson: Labour MP barred from Liverpool pub after post-election celebration https://t.co/M9OSoKq1iD""'", 'Stuart7773',229,446,0,0,1,0,0,12,left
3519,Mon Jun 12 12:12:35 +0000 2017," '""RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… ""'", 'priyahq',210,152,0,0,0,0,0,26,None
3520,Mon Jun 12 12:12:35 +0000 2017," '""RT @DianeJamesMEP: Theresa May was reportedly urged to call the general election by Jean-Claude Juncker https://t.co/YHMDi7Lvqn""'", 'philipjonesfang',193,291,0,0,1,0,0,16,right
3521,Mon Jun 12 12:12:35 +0000 2017," '""RT @TomLondon6: This is a democratic revolution\n\nThe years of selfish divisive nasty Thatcherism are coming to an end\n\nEveryone has… ""'", '299Stephen',164,230,0,0,0,0,0,20,0
3522,Mon Jun 12 12:12:36 +0000 2017," '""RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… ""'", 'Karamjeet558',3,13,0,0,0,0,0,17,0
3523,Mon Jun 12 12:12:36 +0000 2017," '""RT @lucyybarnes: risky activities help you in later life\ntheresa may:\n\n#aqaenglish https://t.co/sVgOa7bBht""'", 'bethsterland',406,426,0,0,1,0,0,11,0
3524,Mon Jun 12 12:12:36 +0000 2017," '""RT @itvnews: Jeremy Corbyn will challenge Theresa May with significant amendments to her plan of legislation in the Queens Sp… ""'", 'SusanaMedina_',2700,4171,0,0,0,0,0,21,None
3525,Mon Jun 12 12:12:36 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'nikolairibnikov',286,423,0,0,0,0,0,23,right
3526,Mon Jun 12 12:12:36 +0000 2017," '""RT @OwenJones84: Tories doubling down on contempt for the young will 100% turn their political fortunes around https://t.co/4ZIOWZYFIC""'", 'clarinsqueen',2831,2815,0,0,1,0,0,18,right
3527,Mon Jun 12 12:12:37 +0000 2017," '""RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…""'", 'Alasdair91',2696,2552,0,0,4,0,0,24,0
3528,Mon Jun 12 12:12:37 +0000 2017," '""RT @SamCoatesTimes: May seeking a governing majority with at least 2 opposing factions - 10 socially conservative DUPers &amp; 13 socially libe…""'", 'PD_Politics',4910,2182,0,0,0,0,0,22,right
3529,Mon Jun 12 12:12:37 +0000 2017," '""RT @GuidoFawkes: Have surprisingly\u200b large number of people in my timeline getting angry with me for suggesting the Labour Party lost #GE2017""'", 'jameswbarker',71,557,0,0,0,0,0,22,left
3530,Mon Jun 12 12:12:36 +0000 2017," '""RT @JonnElledge: Oh to be in the room when the Tories ask 10 DUP MPs to support a plan which would cost three of them their jobs. https://t…""'", 'robfordmancs',17058,1653,0,0,1,0,0,28,right
3531,Mon Jun 12 12:12:37 +0000 2017," '""RT @acicconeyouth: Boris Johnson Celebrates Tory Election Win In Clwyd South Even Though It Was Won By Labour! #mondaymotivation 👎👇\n\nhttps:…""'", 'pompeymik',781,1081,0,0,0,0,1,20,right
3532,Mon Jun 12 12:12:37 +0000 2017," '""Used 639 times to prevent protests with no connection with terrorism - mostly against government’s labour reform an… https://t.co/LTmeiLEPpw""'", 'Faaz71',1920,431,0,0,1,0,0,19,0
3533,Mon Jun 12 12:12:37 +0000 2017," '""@sammy_mendel The more the Labour party grows the more on the ground work they can do. Something key to this elections success.""'", 'ProlePigeon',129,536,0,0,2,0,0,22,left
3534,Mon Jun 12 12:12:38 +0000 2017," '""RT @mrchrisaddison: Theresa May is the political equivalent of the hotel guest not picking up the call from reception telling them checkout…""'", 'colhoun_mark',361,441,0,0,0,0,0,22,right
3535,Mon Jun 12 12:12:38 +0000 2017," '""RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…""'", 'cjfaraway',2721,3821,0,0,4,0,0,24,0
3536,Mon Jun 12 12:12:38 +0000 2017," '""RT @Rowland72James: Having suffered a tactical defeat at #Ge2017 no politicians will be honest about #brexit 4 fear of another election cri…""'", 'lispencoat',344,470,0,0,0,0,0,22,0
3537,Mon Jun 12 12:12:38 +0000 2017," '""RT @DurhamGala: Hero’s welcome awaits Jeremy Corbyn at Durham Miners’ Gala https://t.co/QJRY6KT8Zx via @FT""'", 'j_sutherland2',3938,3252,0,0,1,0,0,14,left
3538,Mon Jun 12 12:12:38 +0000 2017," '""RT @antxnyr: Lets make sure we arent just voting labour but joining labour! Hopefully a lot more @LGBTLabour members too 🌈 https://t.co/I…""'", 'amd_d_',1510,993,0,0,1,0,1,22,0
3539,Mon Jun 12 12:12:38 +0000 2017," '""RT @MatthewBevan: John Oliver flew the real Lord Buckethead to NYC to pitch him as a Brexit negotiator for Theresa May. https://t.co/8eNR7a…""'", 'ben_nuttall',7047,559,0,0,2,0,0,22,right
3540,Mon Jun 12 12:12:38 +0000 2017," '""RT @standardnews: Labour would win election if it was held today https://t.co/eVRdT0A6nV""'", '6BigA',1518,2483,0,0,1,0,0,12,left
3541,Mon Jun 12 12:12:38 +0000 2017," '""RT @DeclanKearneySF: Significant comments on the folly of Tory/DUP pact from Jonathan Powell\nhttps://t.co/j75dc87q8q""'", 'conorleeson',1324,1105,0,0,1,0,0,13,0
3542,Mon Jun 12 12:12:39 +0000 2017," '""My mum said she didnt vote Labour because they spent too much time criticising other people. Excuuuuse me??? (She was being dead serious).""'", 'emma_louise001',153,215,0,0,2,0,0,23,left
3543,Mon Jun 12 12:12:39 +0000 2017," '""Join up to save the badgers. Fight in any way you can to defeat the murdering Tories. #badgermonday https://t.co/yIzORJR5IT""'", 'ally_wsm',2033,2113,0,0,3,0,0,19,0
