botornot,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount
0,0.0,0.0,0.0,22.0,5.0,91.0,8.0,0.0,112.0,22.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
0,3.0,1.0,0.0,18.0,5.0,87.0,17.0,1.0,115.0,18.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0
0,16.0,0.0,0.0,13.0,11.0,79.0,30.0,8.0,131.0,13.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0
0,1.0,0.0,0.0,23.0,6.0,96.0,8.0,0.0,114.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0.0,0.0,21.0,2.0,109.0,6.0,0.0,122.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,1.0,18.0,17.0,78.0,10.0,0.0,113.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,19.0,5.0,81.0,9.0,4.0,104.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,1.0,11.0,10.0,60.0,13.0,1.0,87.0,11.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.0,1.0,12.0,14.0,50.0,13.0,3.0,81.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,17.0,13.0,72.0,14.0,3.0,106.0,17.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,2.0,0.0,21.0,6.0,90.0,10.0,0.0,111.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,11.0,17.0,56.0,17.0,5.0,96.0,11.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0
0,2.0,0.0,0.0,24.0,5.0,98.0,11.0,0.0,119.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
0,0.0,3.0,0.0,23.0,5.0,93.0,9.0,0.0,109.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,22.0,5.0,90.0,6.0,0.0,104.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,21.0,6.0,90.0,10.0,2.0,110.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,2.0,0.0,22.0,5.0,99.0,8.0,0.0,115.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,24.0,2.0,101.0,6.0,0.0,111.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,24.0,6.0,99.0,7.0,0.0,114.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0.0,0.0,0.0,23.0,8.0,85.0,11.0,0.0,110.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,24.0,2.0,100.0,6.0,0.0,110.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,21.0,2.0,103.0,9.0,1.0,118.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,20.0,11.0,74.0,9.0,2.0,100.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,0.0,0.0,14.0,14.0,85.0,17.0,7.0,126.0,14.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0
0,3.0,0.0,0.0,17.0,4.0,79.0,11.0,4.0,102.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,21.0,6.0,93.0,9.0,0.0,113.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,20.0,22.0,40.0,13.0,19.0,102.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
0,1.0,2.0,0.0,19.0,9.0,94.0,15.0,1.0,120.0,19.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
0,2.0,1.0,0.0,20.0,6.0,96.0,12.0,4.0,120.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,21.0,2.0,81.0,5.0,0.0,90.0,21.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,23.0,2.0,103.0,9.0,0.0,115.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,19.0,2.0,84.0,6.0,4.0,101.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2.0,0.0,0.0,21.0,6.0,90.0,10.0,2.0,110.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,2.0,6.0,15.0,7.0,1.0,29.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,2.0,0.0,18.0,5.0,89.0,12.0,0.0,116.0,18.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,0.0,0.0,20.0,11.0,83.0,11.0,2.0,109.0,20.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,0.0,0.0,5.0,7.0,28.0,9.0,0.0,45.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,11.0,6.0,51.0,10.0,1.0,69.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.0,0.0,23.0,6.0,96.0,10.0,4.0,119.0,23.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,22.0,2.0,94.0,6.0,0.0,109.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,11.0,10.0,57.0,10.0,2.0,83.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,10.0,8.0,59.0,10.0,3.0,80.0,10.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,0.0,0.0,15.0,11.0,68.0,11.0,2.0,95.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,18.0,10.0,83.0,11.0,1.0,108.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,17.0,11.0,87.0,9.0,1.0,109.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,20.0,2.0,93.0,8.0,2.0,108.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0.0,1.0,0.0,15.0,4.0,67.0,6.0,2.0,83.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,0.0,0.0,0.0,17.0,11.0,89.0,21.0,9.0,132.0,17.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,0.0,0.0,0.0,13.0,9.0,74.0,21.0,8.0,114.0,13.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,3.0,0.0,0.0,23.0,4.0,98.0,14.0,0.0,124.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
0,1.0,0.0,0.0,22.0,4.0,96.0,8.0,0.0,119.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,5.0,0.0,0.0,11.0,4.0,53.0,13.0,3.0,77.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0
0,1.0,2.0,1.0,10.0,16.0,43.0,14.0,2.0,75.0,10.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,0.0,0.0,10.0,7.0,54.0,9.0,1.0,74.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,24.0,7.0,91.0,7.0,2.0,112.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,13.0,13.0,73.0,10.0,1.0,103.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,2.0,0.0,22.0,46.0,52.0,8.0,0.0,117.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,0.0,0.0,12.0,11.0,88.0,15.0,7.0,122.0,12.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,7.0,0.0,0.0,9.0,13.0,58.0,21.0,9.0,102.0,9.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0
0,3.0,0.0,0.0,15.0,1.0,67.0,7.0,0.0,77.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,0.0,0.0,17.0,13.0,79.0,11.0,2.0,111.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,4.0,0.0,0.0,22.0,4.0,86.0,12.0,2.0,109.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,0.0,0.0,21.0,4.0,96.0,11.0,2.0,117.0,21.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
0,3.0,1.0,0.0,17.0,9.0,81.0,12.0,1.0,107.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,16.0,24.0,73.0,11.0,0.0,116.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,10.0,7.0,58.0,11.0,2.0,80.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,3.0,0.0,0.0,18.0,19.0,74.0,15.0,0.0,117.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,26.0,11.0,90.0,7.0,0.0,113.0,26.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
0,2.0,0.0,0.0,2.0,4.0,22.0,8.0,2.0,36.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,24.0,2.0,100.0,6.0,0.0,110.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,17.0,8.0,99.0,7.0,2.0,119.0,17.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,0.0,0.0,18.0,13.0,90.0,13.0,8.0,125.0,18.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,1.0,0.0,18.0,8.0,82.0,11.0,3.0,107.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,11.0,5.0,55.0,10.0,1.0,73.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,2.0,0.0,16.0,9.0,100.0,11.0,0.0,123.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,24.0,1.0,101.0,6.0,0.0,116.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,16.0,9.0,88.0,12.0,5.0,121.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,1.0,21.0,2.0,110.0,6.0,0.0,120.0,21.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0,0.0,1.0,3.0,5.0,20.0,8.0,1.0,34.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,1.0,0.0,24.0,10.0,90.0,9.0,0.0,116.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,16.0,8.0,96.0,10.0,0.0,119.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,23.0,2.0,94.0,10.0,2.0,111.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1.0,0.0,0.0,25.0,16.0,80.0,8.0,0.0,111.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2.0,0.0,0.0,20.0,14.0,82.0,13.0,5.0,118.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,4.0,3.0,0.0,18.0,4.0,88.0,13.0,4.0,114.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0
0,2.0,0.0,0.0,12.0,18.0,63.0,17.0,5.0,104.0,12.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,2.0
0,1.0,0.0,0.0,18.0,22.0,74.0,10.0,0.0,114.0,18.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,0.0,0.0,21.0,4.0,96.0,11.0,2.0,117.0,21.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
0,0.0,0.0,0.0,12.0,9.0,62.0,21.0,8.0,104.0,12.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,3.0,0.0,0.0,19.0,4.0,100.0,13.0,5.0,123.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
0,1.0,0.0,0.0,8.0,5.0,49.0,7.0,1.0,65.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,18.0,10.0,83.0,11.0,1.0,108.0,18.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,0.0,0.0,21.0,3.0,93.0,8.0,1.0,111.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,14.0,3.0,63.0,8.0,2.0,79.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,6.0,0.0,0.0,6.0,3.0,30.0,12.0,2.0,47.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0
0,0.0,0.0,0.0,25.0,3.0,92.0,5.0,0.0,103.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,24.0,3.0,95.0,6.0,1.0,109.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3.0,0.0,0.0,16.0,10.0,76.0,13.0,1.0,107.0,16.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,0.0,0.0,15.0,10.0,93.0,22.0,8.0,137.0,15.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,0.0,0.0,0.0,20.0,4.0,108.0,6.0,0.0,121.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
0,4.0,1.0,0.0,20.0,2.0,102.0,14.0,2.0,123.0,20.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,11.0,83.0,11.0,2.0,109.0,20.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,0.0,0.0,19.0,6.0,91.0,16.0,3.0,123.0,19.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,9.0,7.0,55.0,9.0,1.0,73.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,0.0,16.0,10.0,64.0,10.0,4.0,90.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,3.0,7.0,21.0,8.0,2.0,38.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,13.0,14.0,77.0,10.0,5.0,110.0,13.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,0.0,0.0,0.0,15.0,10.0,93.0,22.0,8.0,137.0,15.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,4.0,0.0,0.0,9.0,10.0,54.0,13.0,3.0,82.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0
0,1.0,0.0,0.0,14.0,8.0,78.0,10.0,0.0,105.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,8.0,3.0,40.0,8.0,1.0,52.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,23.0,6.0,81.0,11.0,11.0,113.0,23.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,25.0,21.0,79.0,8.0,0.0,118.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,2.0,16.0,4.0,75.0,10.0,2.0,94.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,6.0,97.0,13.0,1.0,121.0,20.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,0.0,0.0,0.0,23.0,8.0,85.0,11.0,0.0,110.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,1.0,0.0,18.0,6.0,85.0,10.0,5.0,111.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,21.0,12.0,94.0,13.0,1.0,123.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.0,2.0,0.0,23.0,4.0,85.0,9.0,0.0,101.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,13.0,4.0,63.0,4.0,0.0,73.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,22.0,3.0,93.0,6.0,0.0,107.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,17.0,7.0,99.0,12.0,2.0,124.0,17.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,11.0,83.0,11.0,2.0,109.0,20.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,0.0,0.0,18.0,8.0,93.0,14.0,4.0,122.0,18.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0
0,1.0,0.0,0.0,17.0,6.0,85.0,8.0,4.0,107.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,21.0,3.0,92.0,9.0,0.0,107.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,24.0,4.0,88.0,8.0,8.0,112.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.0,1.0,0.0,22.0,3.0,106.0,7.0,0.0,120.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,20.0,4.0,108.0,6.0,0.0,121.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
0,2.0,0.0,0.0,15.0,6.0,86.0,8.0,1.0,101.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,13.0,13.0,73.0,10.0,1.0,103.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,2.0,100.0,7.0,0.0,116.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,25.0,11.0,82.0,8.0,2.0,110.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
0,2.0,1.0,0.0,15.0,0.0,88.0,7.0,1.0,101.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,1.0,0.0,17.0,9.0,81.0,12.0,1.0,107.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,13.0,8.0,57.0,10.0,0.0,81.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,2.0,0.0,20.0,4.0,93.0,9.0,1.0,114.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.0,0.0,22.0,2.0,102.0,5.0,0.0,111.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,22.0,4.0,83.0,6.0,0.0,97.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,13.0,2.0,70.0,5.0,0.0,79.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,19.0,17.0,86.0,12.0,2.0,123.0,19.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,0.0,0.0,14.0,2.0,77.0,5.0,0.0,87.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,1.0,13.0,5.0,75.0,6.0,1.0,90.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3.0,0.0,24.0,6.0,100.0,9.0,2.0,119.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2.0,0.0,0.0,13.0,14.0,56.0,12.0,6.0,91.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,0.0,20.0,11.0,85.0,11.0,3.0,115.0,20.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,2.0,0.0,0.0,20.0,11.0,83.0,11.0,2.0,109.0,20.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,6.0,97.0,13.0,1.0,121.0,20.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
0,0.0,0.0,0.0,18.0,7.0,102.0,7.0,4.0,125.0,18.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
0,1.0,1.0,0.0,19.0,4.0,94.0,8.0,8.0,118.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,19.0,8.0,104.0,13.0,2.0,130.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0,0.0,1.0,23.0,3.0,91.0,7.0,4.0,109.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,25.0,4.0,96.0,8.0,2.0,115.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,21.0,2.0,103.0,9.0,1.0,118.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,12.0,9.0,62.0,21.0,8.0,104.0,12.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
0,1.0,0.0,0.0,15.0,6.0,73.0,9.0,4.0,96.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,1.0,0.0,17.0,9.0,96.0,16.0,2.0,126.0,17.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0
0,1.0,0.0,0.0,10.0,7.0,54.0,9.0,1.0,74.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,4.0,0.0,25.0,4.0,94.0,10.0,3.0,115.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,0.0,13.0,7.0,78.0,10.0,1.0,99.0,13.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,19.0,10.0,93.0,16.0,1.0,124.0,19.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,0.0,0.0,0.0,24.0,7.0,91.0,7.0,2.0,112.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,11.0,7.0,66.0,10.0,1.0,89.0,11.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,0.0,25.0,7.0,66.0,8.0,3.0,94.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,20.0,6.0,97.0,8.0,0.0,117.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,1.0,0.0,17.0,9.0,81.0,12.0,1.0,107.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,1.0,1.0,1.0,21.0,4.0,102.0,9.0,2.0,121.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,14.0,13.0,70.0,12.0,1.0,97.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
0,2.0,0.0,0.0,20.0,2.0,100.0,7.0,0.0,116.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
