created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:10:37 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'Cookiedisco', 221, 96, 0, 0
'Mon Jun 12 12:10:37 +0000 2017', '"RT @NicolaSturgeon: Off to London today to meet with @theSNP MPs as they prepare to get to work standing up for Scotland. #GE2017"', 'roblwilson', 1713, 139, 0, 0
'Mon Jun 12 12:10:37 +0000 2017', '"RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… "', '2bobcabbage', 83, 135, 0, 0
'Mon Jun 12 12:10:37 +0000 2017', '"Things I have taken from this:\n1) the Conservatives have a group chat\n2) Boris Johnson can text like a normal human… https://t.co/sQI0aVGYSG"', '_youknown0thing', 335, 310, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo"', 'andzpearce', 17, 56, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @DavidJo52951945: Jeremy Corbyns election result was a terrible result for Labour.Fewer seats than Kinnock 1992 &amp; Callaghan 1979 &amp; j… "', 'MongAliWah', 4427, 4642, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @timeshighered: #GE2017: tuition fee pledge key as Labour surges\nhttps://t.co/cFTITOSkca https://t.co/fEI0Ewi3wE"', 'davies_will', 8051, 792, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @heard_a_: @MaxPemberton @Marcelo112 Easy on economy policies? :/ May didnt even bother to cost their policies 200 leading ec… "', 'Kestrel7141', 485, 610, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @RichardBurgon: Chaos and instability authored by Theresa May and the Conservatives. Time to go! https://t.co/HOtEkbl4Og"', 'Lynneth1000000', 751, 850, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @severusd: Theresa May has carefully reflected on the election result and decided that the British public were telling her to reappoint…"', 'ElizabethBangs', 2111, 2008, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @lucyybarnes: risky activities help you in later life\ntheresa may:\n\n#aqaenglish https://t.co/sVgOa7bBht"', 'BA1LMEOUT', 287, 119, 0, 0
'Mon Jun 12 12:10:38 +0000 2017', '"RT @iainmartin1: Theresa Mays state of mind will dictate when she goes. (My latest for Reaction @reactionlife) https://t.co/uGLTKBSlHM"', 'iainmartin1', 50362, 1991, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @theresaresigned: Shit On Tiger Woods Its 01:00PM And Theresa May Has Not Resigned Yet"', 'hillough', 194, 987, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @Daily_Express: Theresa May HATED strong and stable mantra and was desperate to drop it https://t.co/UfvKVlD9oi https://t.co/nhumcKIGZY"', '60Macc', 477, 4918, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @deespeak: Be alert, be aware, report any case that you are aware of. Change starts with empathy and awareness. #TheInvisibles https://t…"', 'TheVinodJagtap', 949, 93, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @CarolineLucas: Beggars belief. One look at Gove’s voting record shows him unfit for this job: https://t.co/IIzaJRek8I https://t.co/TzIx…"', 'Yazooo9', 193, 263, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @OwenJones84: Tories doubling down on contempt for the young will 100% turn their political fortunes around https://t.co/4ZIOWZYFIC"', 'Ummah_Epiphany', 1080, 24, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @JonAshworth: Theresa Mays weak and unstable government forced to delay Queens Speech. What a shambles  https://t.co/1K7vBS48zr"', 'AbnormalAbner', 1202, 1238, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @Ed_Miliband: Yep. As true as your £350 million a week for the NHS. https://t.co/wFb699S8qd"', 'JaneSymons1', 1683, 484, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"@RosChappell @fish_in_a_hat @MarkJones48 @JolyonMaugham @TheProgAlliance Ideally. I only advocated voting for Lab r… https://t.co/o2y1kkKl9Q"', 'DixieRose100', 1033, 1784, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @GMacdonaldMSP: To be clear - the SNP won the election, Labour &amp; LibDems had their 2nd worst election in 70yrs/party history respec… "', 'ron_mould', 3001, 3233, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @uk_domain_names: Queens Speech delayed, which means government-that-isnt-a-government will be negotiating Brexit! #GE2017 #bbcdp #vic…"', 'JeremyToms54', 350, 284, 0, 0
'Mon Jun 12 12:10:39 +0000 2017', '"RT @twlldun: A different Labour leader would have won is the moderate Bernie would have won. An untestable hypothesis advanced in faith."', 'Jehan_Bokhari', 204, 1041, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'debra_piney', 395, 659, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @UKIPNFKN: May hands Brexiteer Gove cabinet return via @australian\n\n#GE2017 #Brexit #WeakAndWobbly\n\nhttps://t.co/SFOxzWLrUi"', 'Jerryfurmanto', 481, 708, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'aps_axa', 95, 47, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @BBCNews: Record number of women, LGBT and ethnic minority MPs were elected to Parliament\n\nhttps://t.co/pqiK2IRlxW #GE2017 https://t.co/…"', 'rozebaker', 584, 571, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"@BBCLeeds @RadioAndrewE Not those DUP neanderthals. Had Labour won then it would have been a small Scottish Dictato… https://t.co/QLJjMFJ1Xo"', 'theyorkest', 697, 771, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'poonam_insaan', 102, 63, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…"', 'SueFJones', 530, 561, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @Zubrmeister: @V5M1000 @Nigel_Farage Theresa May is poorly advised bad actor and a terrible liar. Not Nigels fault."', 'jackspratt82', 193, 135, 0, 0
'Mon Jun 12 12:10:40 +0000 2017', '"@michaelgove If that were true youd never have called #GE2017 after triggering article 50 you lying walking sack of puss"', 'Rowland72James', 63629, 68686, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @gordonrayner: Whitehall sources: Queens speech delayed for a few days. Sounds like DUP deal w Tories is taking a lot more thrashing…"', 'ericworringer', 370, 627, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'cronxkev', 244, 306, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @JoeyofTheLeft: @pseudomonas @daseymour @SarahLudford @KatePardoe It needs to be paused now because we all know Tories are going to… "', 'TerryEnga', 403, 96, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'Koshka23Pamela', 171, 456, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'rosy26051980', 255, 186, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @HDFCLIFE: Every child has a dream. Help them safeguard it. Say no to child labour. #WorldDayAgainstChildLabour… "', 'rastagar_abbas', 11, 23, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @ilo: Today is World Day Against Child Labour - spread the word #NoChildLabour https://t.co/czAcNVYCcz https://t.co/3z7gUsYK5Q"', 'ezugwuharrison', 21, 117, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'LisetteDevon15', 520, 1174, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @AcademicsSay: If youre not profoundly disillusioned by the exploitative free labour structure of big academic publishing, youre not p…"', 'renick', 1441, 945, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @severusd: Theresa May has carefully reflected on the election result and decided that the British public were telling her to reappoint…"', 'Jgs_x', 5611, 1148, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"@MatthewW191 @BCFCMattyH @rowans55 @SkyNews How? Labour, SNP, LD, PC + Greens = 314 seats. Tories have 318 seats an… https://t.co/wjer27WDZd"', 'AngryTed4', 33, 42, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"DUP will ask for investment..... leading to jobs. The end https://t.co/EvyGcCrvMh"', 'jimjamieson', 2574, 3520, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @acgrayling: FPTP is profoundly undemocratic. Tories &amp; Labour are in a self-serving conspiracy about it because it benefits only… "', 'eveningperson', 172, 495, 0, 0
'Mon Jun 12 12:10:41 +0000 2017', '"RT @D_Raval: Just think Corbyn, Stramer and Thornberry wouldve started today dealing with this massive #Brexit issue. Instead w… "', 'birdbrook', 823, 1627, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @Kevin_Maguire: Labours sweetest defeat &amp; Cons bitterest victory. Why May should go in national interest and we hold 2nd election https…"', 'tamdek', 612, 650, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"Queens speech due for June 19 has been postponed as Theresa May continues talks over new government. Very unusual."', 'KenReid_utv', 34893, 3502, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @mattzarb: Jeremy Corbyn spoke to the IRA/Sinn Fein to bring about peace in Northern Ireland. Tories are jeopardising that by doing a de…"', 'Tashxalexandra', 69, 69, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @Harryslaststand: Its no small thing when a government cant deliver its  #queensspeech on time as it indicates crisis within the hall…"', 'bellaforalba', 631, 504, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @frankieboyle: I think if this leads to conflict in Northern Ireland the Tories will feel a deep regret, that they cant sell them weapo…"', 'Starfruit000', 154, 333, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @The45Storm: Cant stand seeing Scotland being used as a doormat any longer, and now we are about to be governed by Tory/DUP. \nThis is f…"', 'bet365man', 1321, 2135, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"@SachaMoussaieff No. Its the Labour parties manifesto. Hes not a dictator"', 'louisthewall', 198, 438, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"@Kevin_Maguire @daverussell  totally agree we need another visit to the polls, no confidence in Maybot &amp; Tory co."', 'French5878Helen', 651, 1650, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"Tory stability... utter nonsense!! I truthfully believe the opposite benches would be more united than the parliamentary Tory party."', 'ChrisWLamb', 82, 155, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"@BBCRadio4 Now that Gove is back in cabinet, I think I speak for everyone in requesting #DeadRingers return to #FridayNightComedy #GE2017"', 'harumishirai', 66, 271, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…"', 'kwr66', 8446, 7251, 0, 0
'Mon Jun 12 12:10:42 +0000 2017', '"Suggest reading this for insightful commentary on the new (ish) Cabinet team https://t.co/kGsDaWXmp2 #reshuffle… https://t.co/uDMRgTUbt4"', 'nicolevIFG', 1837, 999, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @Independent: Ruth Davidson to attend Theresa Mays first cabinet meeting https://t.co/B4EHUWwqH4"', 'AntiNazisUnited', 368, 1607, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @snowleopardess: EU to delay Brexit talks by a year because of Theresa May https://t.co/9d5xeoEcKx"', 'cjfaraway', 2721, 3820, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @Rachael_Swindon: In 2011 the then Housing Minister Grant Shapps pledged to end rough sleeping. Since then, the Tories have DOUBLED i… "', 'snowdrop284', 268, 268, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'seemamehra8012', 1, 11, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @lucyybarnes: risky activities help you in later life\ntheresa may:\n\n#aqaenglish https://t.co/sVgOa7bBht"', 'meggiemberton', 912, 2486, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"@StephenBlakeman @shirleymarah @toryboypierce Labour smashed all expectations and it was anything but a wide open g… https://t.co/8JeBuLlV77"', 'deadlydrivers', 148, 285, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @MayaGoodfellow: If youre thinking about feeling bad for Theresa May, take a look at this https://t.co/TiWDnGfjpK"', 'issarobson', 298, 412, 0, 0
'Mon Jun 12 12:10:43 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'RashiGrover3', 3, 2, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', 'Koshka23Pamela', 171, 456, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @PoliticsScot: How does Ruth plan to scupper a hard Brexit with absolutely no power over the Tory MPs in Scotland? They vote with… "', 'Casper10666', 1036, 525, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @johill54: Clive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO] https://t.co/1ij3cqRwEm via @thecanar…"', 'suegray834', 841, 1212, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'hoddles10', 174, 305, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… "', 'Margaret_JT', 87, 162, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"@steve_mynott .... result the Tories have had since the 1980s, based on percent of the vote. Which misses the point… https://t.co/tQ5QXxwxPC"', 'fugitiveink', 922, 1686, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Mishti008', 0, 1, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"@kindofwater @owenhatherley @ReelPolitcast It is nonsensical to apply it to progressives in the Labour Party. At best sloppy, at worst abuse"', 'johnmcternan', 27294, 5052, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @deejaybee75: Brexit is dead. Within 6months, Theresa May will be out....Were not going to have a soft or a hard Brexit. We won… "', 'petergloss', 239, 213, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"“Strong and Stable”. Yep, still some Schadenfreude left in the Schadenfreudetank. #GE2017 https://t.co/ItAXZElBgy"', 'snurb_dot_info', 6195, 1551, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @landeleanor: Jo Coburn spends 15 minutes having a cosy chat with Grant Shapps without letting Barry Gardiner get a word in, showing her…"', 'miltonkeynsie', 480, 960, 0, 0
'Mon Jun 12 12:10:44 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'Derekg80', 124, 532, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @mojos55: TORIES SPENT OVER £1 MILLION SPREADING ANTI -_CORBYN/LABOUR MATERIAL ON FB.\nLies, damn lies and Tory lies."', 'AlastairWalker2', 45, 144, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"Jobs first brexit. Would surely translate into protectionism in the labour market. Just like... Trump? https://t.co/oy30LbhCe6"', 'AlexJelloo', 212, 257, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @PlanGlobal: Today is International Day Against #ChildLabour. The @UN estimates some 168 million children remain trapped in chil… "', 'PlanBIAAG', 5210, 1144, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…"', 'danalkinrade', 748, 2110, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @shaozeke: tory smith aka lil wolf in the get down at pride today :’) https://t.co/hPHaHeSPaR"', 'ludicdizzee', 90, 94, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @AJFeneley: DUP were endorsed just last week by the UDA, a proscribed terrorist group. Party now holds the UK balance of power… "', 'opurra', 8302, 7884, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Lakshmiinsa', 0, 1, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'ShainaKukkar20', 73, 27, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"RT @Ed_Miliband: Yep. As true as your £350 million a week for the NHS. https://t.co/wFb699S8qd"', 'ameerawr', 1970, 617, 0, 0
'Mon Jun 12 12:10:45 +0000 2017', '"@AbiWilks Here!! Joined the Labour Party recently and voted for the first time in the GE!🙌"', 'catharticpiece', 23, 143, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @ailsaxtrm: DUP in U-turn on LGBT issues ?  ...  🎶In the Navy ... 🎶 \n#DUPCoalition #GE2017 #YesItsaSpoof #banter https://t.co/AKuaoGZSXV"', 'DavidSi01089718', 107, 125, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @EuroGuido: This morning @BarryGardiner said no we wont definitely leave the single market.\n\n5 hours later he says we will.… "', 'paulharmston', 64, 115, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @AaronBastani: Labour got 54.5% in London. With even better voter registration and permanent campaign can win more seats, inc Putney &amp; @…"', 'work_home_play', 312, 556, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"With the #QueensSpeech delayed the Tories have lost another engine &amp; b/c Theresa May is at the stick, Britain should brace for impact."', 'Harryslaststand', 96372, 8119, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"To be fair, she has no idea what she was doing in the first place, so she is in a pickle. https://t.co/dwblmIwiEv"', 'old_pyjamas', 1647, 4997, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @OwenJones84: Had this weird dream Theresa May humiliated herself in snap election and clung to power with homophobe fundamentalist terr…"', 'lauren_edensor', 539, 196, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"Denial-still in No 10\nAnger-sacks advisors\nBargaining-DUP\nJust depression to go before her acceptance &amp; resignation https://t.co/HxeNSmg3UE"', 'MPTranslation', 370, 1494, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @TomLondon6: How can a prime minister who has no credibility and is on borrowed time negotiate Brexit?\nShe cant \nWhat a mess\nUK… "', 'VeraTensTXL', 303, 290, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"RT @MatthewBevan: John Oliver flew the real Lord Buckethead to NYC to pitch him as a Brexit negotiator for Theresa May. https://t.co/8eNR7a…"', 'debecca', 4658, 4975, 0, 0
'Mon Jun 12 12:10:46 +0000 2017', '"@batrag57 @Article1066 @Sharon230814 @CaolanRob ...the Tories will be taking us out the 21st century, forget about… https://t.co/Joh4IjCkpo"', 'poisson4', 565, 1062, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"RT @DavidHansonMP: As a former northern ireland minister involved in long negotiations its clear to me govt has to be the referee not… "', 'carlsargeant1', 5146, 2653, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"#QueensSpeach  DELAYED!  What next, so many steps forward, but far too many steps backward!  What a calamity! Labour baying at PMs heels!😠"', 'cannylassie27', 871, 955, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo"', 'sonyssingh', 449, 325, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"RT @AndyHearn09: Queens speech delayed. Not going well is it? Not Strong and Not Stable, a complete and utter Tory shambles."', 'JesseOladapo', 1322, 873, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"RT @DancingTheMind: Someone I know sent me this.⬇️\n\nTHIS is what Theresa May has signed us all up for.\n\nWITHOUT our permission.… "', 'Ard_Choille_1', 598, 909, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"RT @IainDale: Far be it from me to question Labours overwhelming landslide victory, but doesnt this sound a teency weency bit d… "', 'Sylviajames17', 31, 157, 0, 0
'Mon Jun 12 12:10:47 +0000 2017', '"May is proof that whether you make the election about party or personality you have to be able to buy into the pers… https://t.co/w9ItDjUfOU"', 'MattTSheen', 319, 235, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'Fox1038', 935, 677, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @ree_nne: She aint Nigerian biko. If she ever lived here, she wont be sweeping anything other than her house. https://t.co/42Tng96GMD"', 'The_Nenye', 11961, 457, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @AaronBastani: A friend had to leave the country because his US partner wasnt earning enough money. Theresa May is a coward whose… "', 'aceofspadesmob1', 244, 406, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @thedonjr16: With extreme Talent https://t.co/YnpWdAuQF6"', 'AfricanPrinceEG', 653, 573, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @staringatclouds: Jeremy Corbyn MP: My vote for Labour is NOT a vote for Brexit https://t.co/fPW9C6KDOo via @UKChange"', 'naomimurphy', 424, 994, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @PeterStefanovi2: Boris Johnson hails election win in Clwyd South, before realising Tories lost it to Labour! https://t.co/nrrEePOsJB"', 'MalkabMalka', 402, 584, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"Plz Stop Child Labour......"', 'aovi81', 2, 306, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @tadpoleno3: Jeremy Corbyn should keep his shadow cabinet together, John McDonnell warns https://t.co/I6SRS4p51B Absolutely agree!"', 'lizannemayers', 68, 80, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @IamAkademiks: They tried to play Tory Lanez like he was some brokeboi window shopping and then he dropped $35,000 in the store https://…"', 'kaethegod1', 486, 804, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @mrchrisnewton: If the Conservative Party drops its plans for grammar schs, Ill no longer consider it serious abt social mobility. http…"', 'DannyMVHoward', 625, 939, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"RT @CarolineLucas: Beggars belief. One look at Gove’s voting record shows him unfit for this job: https://t.co/IIzaJRek8I https://t.co/TzIx…"', 'thismadisland', 320, 498, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @CanadaFP: Canada marks World day against Child Labour #endchildlabour #childrights https://t.co/surMFjtStg"', 'RhynoldAF', 4162, 4916, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @jeremycorbyn: Hard-won LGBT rights must not be sold out by @Theresa_May and the Tories as they try to cling to power with the DUP. http…"', 'rose_graceh', 616, 45, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"As a Conservative voter I cant see any future for Theresa May in government now. https://t.co/5rf9KPO4GP"', 'Malcox76', 158, 192, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @PhilRodgers: Seats with Conservatives first and Lib Dems second where the Labour vote is bigger than the Conservative majority. https:/…"', 'Jonnyhibberd', 1672, 2473, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"@BBCNews Obviously untrue as the DUP are asking for massive investment in Northern Ireland. Is he suddenly an ultra-dry Tory 😂"', 'TheTortorian', 1539, 2045, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @mrpaulaitken: Maybe @RuthDavidsonMSP should support #ScotRef then. Give Scotland a choice over #Brexit https://t.co/nBFjjUxVwp"', 'ShyLassie658', 284, 289, 0, 0
'Mon Jun 12 12:10:48 +0000 2017', '"If I have been following correctly, Theresa May is now legally required to eat it. https://t.co/IfAgd4EfYK"', 'thatjohn', 15924, 513, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @NotTheToryPress: Great to see Michael Fallon on TV again. The more the people see of him, the sooner the Tories will be gone. https://t…"', 'Scotscouser', 3146, 2289, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @roshbeth: @KatePardoe -on the contrary it may encourage Labour voters like me to kick up more of a stink with Labour re #Brexit policy.…"', 'TerryEnga', 403, 96, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @zaranick1: Theresa May MP: Lee Rigby s killers never to receive a penny in compensation. - Sign the Petition! https://t.co/bZMntg9hqD…"', 'AzValentine1', 1058, 1366, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @SKZCartoons: New: Re-cap\n\nTHAT SUCCESSFUL TORY CAMPAIGN, IN FULL. https://t.co/ufTS9INW9P"', 'kevinpbreslin', 1581, 5001, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @screwlabour: Says bloke who was taking money from gay hanging Iran and counts Hamas and Hezbolla among his friends. Whats their… "', 'Angryatheist247', 633, 1460, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"@EmmaTofi BLOODY BREXIT! BLOODY ELECTION! BLOODY TORIES!"', 'scarlettparrish', 1809, 236, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @sunnysingh_n6: For good and for bad, Jeremy Corbyn knows this. He may be a lifelong rebel but he has remained WITHIN the party. Not so…"', 'T_FisherKing', 4014, 721, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @ajcdeane: 2005: Tories lost 3rd election in row. Howard gained 33 seats. Resigned.\n2017: Labour loses 3rd election in row. Corbyn gaine…"', 'Anglian_Reed', 1185, 5000, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @AnneLalaguna: I agree.This shocking #DUP sleight of hand by #Tories to save their sorry political skins will jeopardise… "', 'naifa14', 786, 752, 0, 0
'Mon Jun 12 12:10:49 +0000 2017', '"RT @pattrice: She played the whole country on a very bad fiddle. Jeez  conceed for the sake of Britain. https://t.co/NyKPzPHDaD"', 'deltazebedee1', 155, 313, 0, 0
'Mon Jun 12 12:10:50 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Riyu89872652', 1, 2, 0, 0
