botornot,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL
0,0,0,0,1.229483134,0.418044458,1.113061738,0.572103416,0,1,1.229483134,,0.990368224,0,0,0,0,0,0
0,0.626922872,0,0,0.882259507,1.833227748,0.976209885,0.919898526,0.859172224,1,0.882259507,,0.868601639,0,0,1.281249345,2.936449085,0,1.427681853
0,0.676854782,0,0,1.322955504,1.451440494,1.042628199,0.722301659,0,1,1.322955504,,0.937782301,0,0,0.461098584,6.340651122,0,0
0,0,0,0,1.25031322,1.084381989,0.989569551,1.020251093,0,1,1.25031322,,0.963358182,0,0,0.473674,0,0,0
0,2.341365012,6.054425578,0,0.976287164,0.760727161,0.966998337,1.353394307,1.604372623,1,0.976287164,,1.081320408,0,0,1.595024695,0,0,1.777318225
0,0,2.451792176,0,1.087228887,0.246450452,1.174783103,0.505909633,0,1,1.087228887,,0.875780165,0,0,0,0,0,0
0,1.353709565,0,0,1.058364403,0.395847408,1.133291521,0.632013951,0,1,1.058364403,,0.937782301,0,0,0,3.170325561,0,0
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,1.560910008,0,0,0.610179477,0.912872593,0.914728156,1.457501561,4.278326994,1,0.610179477,,2.162640816,0,0,3.19004939,0,0,3.55463645
0,0,0,0,1.175508156,0.89206638,1.028873721,0.523205689,1.791777972,1,1.175508156,,0.905721368,0,0,0,0,0,0
0,3.059383616,0,0,0.837166243,0.298205047,1.024495535,1.122276202,2.096380227,1,0.837166243,,1.059694,0,0,1.563124201,0,0,1.741771861
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,0,0,0,1.216222145,0,1.020154452,0.86461957,4.441483532,1,1.216222145,,1.796091525,0,0,0,0,0,0
0,1.29634899,0,0,1.013518454,1.769012991,0.889921969,1.124005441,2.220741766,1,1.013518454,,0.898045763,0,0,1.324681526,0,0,1.476077848
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,1.961143344,0,0,0.919962904,2.421323031,0.809964419,1.308014221,0,1,0.919962904,,0.905721368,0,0,1.336003591,0,0,1.488693898
0,1.108472325,0,0,1.039958066,1.296543683,0.909425384,1.478624772,2.27867416,1,1.039958066,,1.535788406,0,0,2.265397393,0,0,2.524307044
0,0.626922872,0,0,0.686201839,1.711012565,0.944719243,1.003525665,2.14793056,1,0.686201839,,0.868601639,0,0,1.281249345,2.936449085,0,1.427681853
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,0,5.204681637,0,1.258896606,0.523166749,1.078416353,0.626469969,0.919465012,1,1.258896606,,0.92955614,0,0,0,0,0,0
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,2.365502796,3.058421168,0,1.171292976,0.768569709,1.016574178,1.2621663,0.540304182,1,1.171292976,,1.092468041,0,0,1.611468248,0,0,1.795641093
0,1.195071725,0,15.78428861,0.654036127,2.096754237,0.780377458,1.912970799,1.637797052,1,0.654036127,,1.655771875,0,0,2.442381564,0,0,2.721518532
0,1.560910008,6.054425578,0,1.281376903,0.152145432,1.058471152,0.624643526,2.673954371,1,1.281376903,,1.081320408,0,0,0,0,0,0
0,0,0,0,1.211090406,0.377474743,1.102305322,0.516582832,1.326822928,1,1.211090406,,1.34138481,0,0,0.659546076,0,0,0
0,1.577001864,0,0,0.924704981,1.998281243,0.924158343,1.156985775,0,1,0.924704981,,1.092468041,0,0,1.611468248,0,0,1.795641093
0,0.689050364,0,0,1.185177435,1.20893938,1.038340069,0.64340159,0,1,1.185177435,,0.954679279,0,0,0,0,0,0
0,0.714809256,0,0,0.894169552,0.97543707,1.065188115,0.667453986,0.979616929,1,0.894169552,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,3.642123352,0,0,0.711876057,1.775030042,0.731782525,1.943335415,6.239226866,1,0.711876057,,2.523080952,0,0,3.721724288,0,0,4.147075859
0,0.626922872,2.431695519,0,0.784230673,1.222151832,0.986706765,1.003525665,1.288758336,1,0.784230673,,0.868601639,0,0,1.281249345,0,0,1.427681853
0,5.665525215,0,0,0.885890204,1.104463137,0.924891802,1.889353875,0.970546401,1,0.885890204,,1.962396296,0,0,2.894674446,0,40.755894,3.225503446
0,0,0,0,1.229483134,0.418044458,1.113061738,0.572103416,0,1,1.229483134,,0.990368224,0,0,0,0,0,0
0,0.592903802,2.299743049,0,0.64896608,1.040250164,0.982800949,1.265427712,0.812550476,1,0.64896608,,0.821468217,0,0,1.211724187,0,0,1.350210745
0,0.70169349,0,0,0.932622944,1.36791306,0.986899369,0.748808141,0.480821153,1,0.932622944,,0.97219633,0,0,1.4340589,0,0,1.597955835
0,0,0,0,1.25031322,1.084381989,0.989569551,1.020251093,0,1,1.25031322,,0.963358182,0,0,0.473674,0,0,0
0,0.611876723,0,0,0.765409136,1.312102207,0.973270758,0.979441049,1.677104182,1,0.765409136,,0.8477552,0,0,2.084165601,5.731948614,0,1.393417488
0,0.648174495,0,17.12194019,1.064194377,0.505432283,1.052712573,1.124005441,0.444148353,1,1.064194377,,0.898045763,0,0,1.766242035,0,0,1.476077848
0,0,0,0,1.175508156,0.89206638,1.028873721,0.523205689,1.791777972,1,1.175508156,,0.905721368,0,0,0,0,0,0
0,2.206286262,0,0,1.092455949,0.716839055,0.997405509,0.882909599,2.015750218,1,1.092455949,,1.018936538,0,0,0.501001346,3.444680657,0,0
0,0,0,0,1.25031322,1.084381989,0.989569551,1.020251093,0,1,1.25031322,,0.963358182,0,0,0.473674,0,0,0
0,1.264208106,0,0,0.988389897,0.739351356,1.026612261,1.096137538,0.433136411,1,0.988389897,,0.875780165,0,0,1.291838183,2.960717259,0,1.439480877
0,3.476572291,0,0,1.087228887,1.084381989,0.896433593,1.205751291,2.382250258,1,1.087228887,,0.963358182,0,0,1.421022001,0,0,1.583428964
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0.67091746,0,0,1.049080505,1.569500248,0.909913798,1.163444229,0.919465012,1,1.049080505,,0.92955614,0,0,1.37116158,0,0,1.527870053
0,1.680980009,0,0,1.051386176,0.819244635,1.041382824,0.896924038,1.151857268,1,1.051386176,,1.164498901,0,0,1.717718902,0,0,1.914035012
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0.831354243,0,0,0.909963308,1.134475722,0.918705235,1.330762295,1.70900562,1,0.909963308,,1.151841304,0,0,2.265397393,0,0,1.893230283
0,0,0,0,1.098323059,0.912872593,0.993133427,1.041072544,0,1,1.098323059,,2.162640816,0,0,0,0,0,0
0,0.708190652,0,0,0.99662648,0.966405245,0.93674939,0.75574155,3.396912405,1,0.99662648,,0.981198148,0,0,1.447337223,0,0,1.612751723
0,0,0,0,1.25031322,1.084381989,0.989569551,1.020251093,0,1,1.25031322,,0.963358182,0,0,0.473674,0,0,0
0,3.035102794,0,0,0.664417653,0.710012017,0.955382741,1.376529252,1.247845373,1,0.664417653,,0.841026984,34.04967547,31.9175326,1.240574763,0,17.46681172,1.38235862
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0.648174495,2.514125875,0,0.962842531,0.505432283,1.020154452,0.691695656,3.553186825,1,0.962842531,,0.898045763,0,0,0,0,0,0
0,0.64272765,0,0,1.155751716,0.626481191,1.065389264,0.857353859,0,1,1.155751716,,0.89049916,0,0,0.875699832,0,0,1.463673832
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,1.15885743,0,0,0.679518054,0.903651658,1.008972875,1.159376242,0.39704171,1,0.679518054,,0.802798485,0,0,1.578913334,2.713990821,0,1.319524137
0,1.365796257,0,0,0.854251268,2.13003605,0.846123545,1.639689256,0.93588403,1,0.854251268,,1.892310714,0,0,2.791293216,0,0,3.110306894
0,6.118767232,0,0,0.837166243,0.894615141,0.896433593,2.040502186,2.096380227,1,0.837166243,,2.119388,0,0,3.126248402,0,44.01636552,3.483543721
0,1.233622426,0,8.146729604,0.916253377,1.082195735,0.91915426,1.481009651,0.845314608,1,0.916253377,,0.854591935,0,0,2.100973388,0,0,2.809309453
0,0.648174495,0,0,1.064194377,0.505432283,0.998449038,0.951081527,3.553186825,1,1.064194377,,0.898045763,0,0,1.766242035,0,0,1.476077848
0,1.185807603,0,0,0.83438496,1.271416867,0.883528126,1.58178464,0.812550476,1,0.83438496,,0.821468217,0,0,2.827356436,0,0,2.700421489
0,3.019128568,0,0,0.786810379,0.784750124,0.943614309,1.476679213,2.758395036,1,0.786810379,,1.394334211,0,0,2.05674237,0,0,2.29180508
0,1.529691808,0,0,0.47838071,1.491025235,0.832402622,1.632401748,2.620475284,1,0.47838071,,1.059694,0,0,3.126248402,0,0,3.483543721
0,4.743230412,0,0,0.74167552,1.50258357,0.794182585,1.898141568,4.875302854,1,0.74167552,,0.821468217,0,0,2.423448374,0,34.12121358,2.700421489
0,3.437509681,0,0,1.142201134,0.670123701,1.021617739,1.260984497,1.177741701,1,1.142201134,,1.190667416,0,0,2.341759103,0,24.72829524,1.957047034
0,1.662708487,19.34783826,0,1.039958066,0.486203881,0.946544788,1.219865437,0,1,1.039958066,,1.151841304,0,0,0,0,0,0
0,5.148001277,5.705131794,0,1.264948994,0,1.13285564,1.079111733,0,1,1.264948994,,1.018936538,0,0,0,0,42.32342839,0
0,0.757273172,5.874591155,0,1.124905136,0.295252522,1.027031415,0.808119677,2.075623987,1,1.124905136,,1.04920198,0,0,0,0,0,0
0,1.91211476,0,0,1.046457804,0,1.120541991,1.020251093,0,1,1.046457804,,2.649235,0,0,0,0,0,0
0,7.114845619,6.899229147,0,1.3906416,0,0.982800949,1.660873872,0,1,1.3906416,,2.464404651,0,0,0,0,51.18182038,0
0,3.213638252,0,0,0.65325097,1.628851097,0.796351571,1.886178491,3.523328113,1,0.65325097,,0.89049916,0,0,2.627099497,0,18.49427123,2.927347665
0,3.289659802,3.189966165,0,1.157372686,0,1.156688507,0.76793093,0,1,1.157372686,,1.139455914,0,0,0,0,23.66471265,0
0,0.780455004,3.027212789,0,1.281376903,1.065018025,0.980065882,1.249287052,0.534790874,1,1.281376903,,1.081320408,0,0,3.19004939,0,0,1.777318225
0,0,7.416671333,0,1.146120452,0.497008412,1.067182849,0.935230168,1.310237642,1,1.146120452,,0.883078333,0,0,0.868402334,0,0,0
0,0,0,0,1.451397786,0.434279195,1.143854238,0.495267521,0,1,1.451397786,,1.028829126,0,0,0,0,0,0
0,0,2.72171425,0,1.426364503,1.504704366,0.975150567,0.655207124,0.961642306,1,1.426364503,,0.97219633,0,0,0,0,0,0
0,1.429618512,0,0,1.061826343,1.393481528,0.945504057,0.762804555,1.959233857,1,1.061826343,,0.990368224,0,0,0.48695458,0,0,0
0,0.637371587,0,0,0.74746986,0.621260515,1.024495535,1.020251093,0.873491761,1,0.74746986,,0.883078333,0,0,1.302603501,2.985389903,0,1.451476551
0,0.626922872,0,0,0.686201839,1.711012565,0.944719243,1.003525665,2.14793056,1,0.686201839,,0.868601639,0,0,1.281249345,2.936449085,0,1.427681853
0,0.570780525,0,0,0.624750928,1.780328639,0.936572411,1.370486543,0.782231428,1,0.624750928,,0.790816418,0,0,1.555347464,8.020450486,0,1.299829747
0,0,0,0,1.281376903,0.931890772,1.040503278,0.637656933,0.93588403,1,1.281376903,,0.946155357,0,0,0.465215536,0,0,0
0,1.29634899,0,0,0.810814763,2.021729132,0.7813949,1.556315226,3.553186825,1,0.810814763,,1.796091525,0,0,2.649363053,0,0,2.952155696
0,0.77257162,0,0,1.328835306,0.602434438,1.099521723,0.618333996,0,1,1.328835306,,1.07039798,0,0,0,0,0,0
0,0.626922872,0,0,0.931273924,0.977721466,1.039191168,0.919898526,0,1,0.931273924,,0.868601639,0,0,0,2.936449085,0,0
0,0,0,0,1.281376903,0.931890772,1.040503278,0.637656933,0.93588403,1,1.281376903,,0.946155357,0,0,0.465215536,0,0,0
0,2.206286262,0,0,1.092455949,0.716839055,0.997405509,0.882909599,2.015750218,1,1.092455949,,1.018936538,0,0,0.501001346,3.444680657,0,0
0,0,0,0,0.988389897,0.492900904,1.143032208,0.505909633,0,1,0.988389897,,0.875780165,0,0,0.430612728,0,0,1.439480877
0,0,5.204681637,0,0.944172454,0.523166749,1.089649856,0.715965679,1.838930024,1,0.944172454,,0.92955614,0,0,0,0,0,0
0,1.253845744,0,0,0.980288341,0.611075916,1.08117869,0.752644249,0,1,0.980288341,,0.868601639,0,0,0,2.936449085,0,0
0,0.682898129,0,0,1.174595494,0.266254506,1.143410195,0.546563085,0,1,1.174595494,,0.946155357,0,0,0,0,0,0
0,0.653714448,0,0,1.175508156,0.254876109,1.138328372,0.610406637,0.447944493,1,1.175508156,,0.905721368,0,0,0,0,0,0
0,0,0,0,1.281376903,0.931890772,1.040503278,0.637656933,0.93588403,1,1.281376903,,0.946155357,0,0,0.465215536,0,0,0
0,0.879133223,0,0,0.893527189,1.713822109,0.912625333,1.055432165,0.602408111,1,0.893527189,,1.21803908,0,0,1.796694484,0,0,2.002036621
0,0,0,0,1.185177435,0.268653196,1.176785412,0.459572564,0,1,1.185177435,,0.954679279,0,0,0,0,0,0
0,0,2.696971394,0,0.924144554,0.813286492,1.105989498,0.556500596,0,1,0.924144554,,0.963358182,0,0,0,0,0,0
0,0.72155274,0,9.530136518,1.015430753,0.421988274,1.026911798,1.25125134,1.483287896,1,1.015430753,,0.999711321,40.47414254,37.93970857,1.474645473,0,0,1.643181001
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0.95605738,0,0,0.74746986,1.491025235,0.992480049,1.147782479,0,1,0.74746986,,1.3246175,0,0,1.953905251,0,0,2.177214826
0,1.470857508,2.852565897,0,1.034958267,0.716839055,1.046660102,0.882909599,1.511812664,1,1.034958267,,1.018936538,0,0,0,0,0,0
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,2.428082235,0,0,0.759334461,1.656694706,0.914728156,1.619446179,0,1,0.759334461,,1.682053968,0,0,2.481149525,0,0,2.764717239
0,0.665083395,0,0,1.143953872,0.648271841,1.069038819,0.709739891,0.455734832,1,1.143953872,,0.921473043,0,0,1.359238436,0,0,1.514584227
0,0,0,0,0.986950494,1.302837584,1.081688247,0.396214017,0,1,0.986950494,,1.028829126,0,0,0,3.478124159,0,0
0,1.529691808,0,0,0.837166243,1.789230282,0.922045981,1.42835153,1.048190114,1,0.837166243,,2.119388,0,0,3.126248402,0,0,3.483543721
0,0.932738907,0,0,1.16678222,0.545497037,1.108829009,0.74652519,0,1,1.16678222,,1.292309756,0,0,0,0,0,0
0,0.749848925,2.908498562,0,1.289751915,0.730894723,1.029517572,0.900221552,0.513818683,1,1.289751915,,1.038915686,0,0,0.510824902,0,0,0
0,0.64272765,0,0,1.105501641,0.877073668,1.076150772,0.771618474,0.440416014,1,1.105501641,,0.89049916,0,0,1.313549749,0,0,1.463673832
0,1.141561051,0,0,0.981751458,1.112705399,1.013027301,1.065933978,1.564462856,1,0.981751458,,1.581632836,0,0,2.333021196,0,0,2.599659493
0,0,0,0,1.281376903,0.931890772,1.040503278,0.637656933,0.93588403,1,1.281376903,,0.946155357,0,0,0.465215536,0,0,0
0,1.429618512,0,0,0.782398358,1.114785223,0.945504057,1.239557402,1.959233857,1,0.782398358,,0.990368224,0,0,2.921727479,0,0,3.255648338
0,0.607020559,0,0,0.759334461,1.656694706,0.874073571,1.214584634,2.495690746,1,0.759334461,,0.841026984,0,0,1.240574763,0,0,1.38235862
0,0.682898129,0,0,0.74746986,1.331272531,0.88042585,1.366407714,3.275594105,1,0.74746986,,0.946155357,0,0,1.395646608,0,0,1.555153447
0,0.611876723,2.373334826,0,0.813247207,1.192820188,0.922045981,1.142681224,3.354208363,1,0.813247207,,0.8477552,0,0,1.667332481,0,0,1.393417488
0,2.59269798,0,0,0.810814763,2.021729132,0.770542193,1.988625011,0.888296706,1,0.810814763,,0.898045763,0,0,3.53248407,0,0,2.952155696
0,0.831354243,0,0,0.71497117,1.782747564,0.946544788,1.108968579,0.56966854,1,0.71497117,,1.151841304,0,0,1.699048045,3.89398683,0,1.893230283
0,1.470857508,0,0,1.379944357,0.860206866,1.05897375,0.686707466,0.503937555,1,1.379944357,,1.018936538,0,0,0,0,0,0
0,0.742568839,2.880260712,0,1.161118229,0.434279195,1.069255049,0.594321025,0.508830152,1,1.161118229,,1.028829126,0,0,0,0,0,0
0,0.742568839,0,9.80771331,0.986950494,1.158077853,0.957356264,0.990535042,1.017660304,1,0.986950494,,1.028829126,0,0,1.517596312,0,0,1.691040641
0,1.307428896,5.071228262,0,0.919962904,1.019504434,0.952255465,1.046411377,1.343833479,1,0.919962904,,0.905721368,0,0,1.336003591,0,0,1.488693898
0,1.378100728,0,0,0.915818927,1.746245771,0.911431839,1.011059641,0.944315418,1,0.915818927,,0.954679279,0,0,1.408220001,0,0,1.569163838
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,0,0,0,1.141590331,0.813286492,1.105989498,0.556500596,0.952900103,1,1.141590331,,0.963358182,0,0,0,3.256788985,0,0
0,0,0,0,1.12120479,0.532509013,1.120541991,0.546563085,0,1,1.12120479,,0.946155357,0,0,0.465215536,0,0,0
0,0,2.798743899,0,1.353907671,0.562651032,1.09939969,0.770000825,0,1,1.353907671,,0.999711321,0,0,0.491548491,0,0,0
0,1.15885743,0,0,0.815421665,1.807303315,0.853746279,1.545834989,0,1,0.815421665,,1.60559697,0,0,2.368370002,0,0,2.639048274
0,0.67091746,0,0,1.049080505,1.569500248,0.909913798,1.163444229,0.919465012,1,1.049080505,,0.92955614,0,0,1.37116158,0,0,1.527870053
0,1.443105479,2.798743899,0,1.015430753,0.843976548,1.026911798,1.155001237,0.494429299,1,1.015430753,,0.999711321,0,0,1.966193964,0,0,1.643181001
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,0.621825938,0,0,0.923702591,1.090994075,1.020330919,0.912419676,0.426093542,1,0.923702591,,0.861539837,0,0,1.270832684,5.82515103,0,1.416074683
0,0.64272765,0,0,1.055251567,1.002369906,1.054627757,0.685883088,0.880832028,1,1.055251567,,0.89049916,0,0,1.313549749,0,0,1.463673832
0,0.968159372,0,0,0.605545203,1.698636344,0.923991226,1.033165664,0,1,0.605545203,,1.34138481,0,0,1.978638229,0,0,2.204774507
0,0.993306369,0,0,0.776592062,0.774558564,0.964622419,0.927500993,1.361285862,1,0.776592062,,1.376225974,0,0,2.03003143,0,0,2.262041377
0,2.317714861,0,0,0.906024072,1.807303315,0.873149604,1.545834989,1.588166839,1,0.906024072,,1.60559697,0,0,2.368370002,0,0,2.639048274
0,0,2.451792176,0,1.087228887,0.246450452,1.174783103,0.505909633,0,1,1.087228887,,0.875780165,0,0,0,0,0,0
0,1.778711405,0,0,0.76485288,1.387000219,0.938128179,1.18633848,1.218825713,1,0.76485288,,1.232202326,0,0,1.81758628,0,0,2.025316117
0,1.253845744,0,0,0.931273924,0.488860733,1.049688048,0.919898526,1.288758336,1,0.931273924,,0.868601639,0,0,1.281249345,0,0,1.427681853
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,2.467244852,0,0,0.385790895,2.404879412,0.702275165,2.962019302,0,1,0.385790895,,3.418367742,0,0,8.403893554,0,0,5.618618905
0,0.899818711,0,0,1.26630188,0.175414734,1.145024421,0.480118161,0,1,1.26630188,,1.246698824,0,0,0,0,0,0
0,2.904478116,11.26582987,12.78727178,1.589556158,0.377474743,1.005043088,1.162311371,0,1,1.589556158,,1.34138481,0,0,0,0,0,0
0,0.682898129,0,0,0.854251268,0.931890772,1.05193738,0.910938476,0.467942015,1,0.854251268,,0.946155357,0,0,1.395646608,0,0,1.555153447
0,1.390628916,0,0,0.761060221,1.355477487,0.861507609,1.669501788,2.85870031,1,0.761060221,,1.926716364,0,0,2.842044002,0,0,3.166857928
0,2.144427768,0,0,0.894169552,1.393481528,0.909598839,1.239557402,0.489808464,1,0.894169552,,0.990368224,0,0,1.460863739,3.348100826,0,1.627824169
0,0.67091746,0,0,0.99662648,1.046333498,1.022248834,0.984452809,0.459732506,1,0.99662648,,0.92955614,0,0,1.37116158,0,0,1.527870053
0,0.831354243,0,0,0.844965928,1.944815524,0.918705235,1.108968579,0.56966854,1,0.844965928,,1.151841304,0,0,1.699048045,0,0,1.893230283
0,1.680980009,3.260075311,0,0.722827996,1.802338196,0.844364452,1.457501561,2.303714535,1,0.722827996,,1.164498901,0,0,3.435437804,0,0,3.828070023
0,0.921501089,0,12.17101772,0.864543452,0.538924784,1.095469623,0.614609092,0,1,0.864543452,,1.276739759,0,0,0,0,0,0
0,0,0,0,1.25031322,1.084381989,0.989569551,1.020251093,0,1,1.25031322,,0.963358182,0,0,0.473674,0,0,0
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0,0,0,1.03099291,0.642683291,1.11502208,0.527716082,0,1,1.03099291,,0.91352931,0,0,0.449173621,3.088334383,0,0
0,1.378100728,5.345348708,0,1.131305734,0.805959587,1.038340069,0.919145129,0,1,1.131305734,,0.954679279,0,0,0.469406667,0,0,0
0,0.64272765,0,0,1.206001791,0.501184953,1.043866249,1.028824631,0.880832028,1,1.206001791,,0.89049916,0,0,1.313549749,0,0,1.463673832
0,0.64272765,7.478996302,8.489029167,1.206001791,0.626481191,0.85015911,1.543236947,6.165824197,1,1.206001791,,0.89049916,0,0,0,12.04190885,0,0
0,0,0,0,0.681902328,1.177125186,0.831279272,1.879409908,3.677860047,1,0.681902328,,0.92955614,0,0,3.19937702,0,0,0
0,2.144427768,2.772587414,0,0.950055149,1.254133375,0.969440868,1.144206833,0.489808464,1,0.950055149,,0.990368224,0,0,1.460863739,0,0,1.627824169
0,0.869143073,0,0,1.019277082,0.847173429,1.062332018,0.811563369,0.595562564,1,1.019277082,,1.204197727,0,0,1.776277501,0,0,1.979286205
0,0,0,0,1.281376903,0.912872593,1.097673787,0.520536272,0,1,1.281376903,,1.081320408,0,0,0,0,0,0
0,0.653714448,5.071228262,0,1.226617206,0.509752217,1.061710116,1.046411377,0.447944493,1,1.226617206,,0.905721368,0,0,1.336003591,0,0,1.488693898
0,0,4.985997535,0,1.105501641,0.877073668,1.08691228,0.600147702,0,1,1.105501641,,0.89049916,0,0,0,0,0,0
0,0.831354243,0,21.96074937,0.779968549,1.296543683,0.946544788,1.330762295,1.13933708,1,0.779968549,,1.151841304,0,0,1.699048045,0,0,1.893230283
0,1.307428896,0,0,0.919962904,0.764628326,1.072655581,0.697607585,0.447944493,1,0.919962904,,0.905721368,0,0,1.336003591,0,0,1.488693898
0,1.318699834,0,0,0.927893619,0.771219949,1.07086279,0.703621443,0.451806083,1,0.927893619,,0.91352931,0,0,1.347520863,0,0,1.501527466
0,1.378100728,2.672674354,0,0.915818927,0.940286184,0.946043174,1.378717693,0.944315418,1,0.915818927,,0.954679279,0,0,2.816440002,0,0,3.138327677
0,0,0,0,1.143953872,0.907580578,0.946544788,0.798457377,1.367204496,1,1.143953872,,0.921473043,74.6132019,69.94102797,0,0,0,0
0,2.185274011,0,0,0.512550761,2.13003605,0.804960777,2.040502186,1.497414448,1,0.512550761,,3.027697143,0,0,4.466069146,0,0,4.97649103
0,7.64845904,0,0,0.597975888,2.98205047,0.608294224,2.550627732,1.310237642,1,0.597975888,,2.649235,0,0,3.907810503,0,0,4.354429652
0,0.64272765,0,0,1.005001492,0.751777429,1.043866249,1.028824631,0.440416014,1,1.005001492,,0.89049916,0,0,1.751399665,0,0,1.463673832
0,1.307428896,0,0,1.073290055,0.509752217,1.050764651,0.959210429,0.895888986,1,1.073290055,,0.905721368,0,0,0.89066906,3.061938362,0,1.488693898
0,1.390628916,0,0,1.141590331,0.813286492,1.047779524,0.927500993,0.952900103,1,1.141590331,,0.963358182,0,0,1.421022001,0,0,1.583428964
0,3.557422809,0,0,0.6953208,2.774000437,0.774328021,1.898141568,1.218825713,1,0.6953208,,2.464404651,0,0,3.63517256,0,0,4.050632234
0,0.968159372,0,0,0.984010955,1.321161601,0.875360109,1.291457079,4.64388025,1,0.984010955,,1.34138481,0,0,1.978638229,4.534769473,0,2.204774507
0,1.233622426,0,0,0.819805653,1.082195735,0.939809412,1.234174709,2.113286519,1,0.819805653,,0.854591935,0,0,1.260584033,0,0,1.404654726
0,2.227706517,0,0,1.103062317,0.723798658,1.007089057,1.18864205,1.017660304,1,1.103062317,,1.028829126,0,0,2.529327186,0,0,1.691040641
0,3.240872475,0,0,1.064194377,0.631790354,1.020154452,1.124005441,0.888296706,1,1.064194377,,0.898045763,0,0,1.324681526,0,18.65100234,1.476077848
0,2.39014345,0,0,0.934337325,0.621260515,1.053843063,1.062761555,0.545932351,1,0.934337325,,1.103847917,0,0,1.628254376,0,0,1.814345688
0,1.390628916,0,0,1.141590331,0.813286492,1.047779524,0.927500993,0.952900103,1,1.141590331,,0.963358182,0,0,1.421022001,0,0,1.583428964
0,0.708190652,0,0,0.99662648,1.380578921,0.984179738,1.039144632,0.485273201,1,0.99662648,,0.981198148,0,0,1.447337223,0,0,1.612751723
0,0,0,0,1.022181005,0.764628326,1.006982791,1.046411377,0.895888986,1,1.022181005,,0.905721368,73.33776255,68.74545484,0,3.061938362,0,0
0,0,5.071228262,8.634140777,1.175508156,0.764628326,1.072655581,0.872009481,0,1,1.175508156,,0.905721368,0,0,0.44533453,0,0,0
0,0.621825938,0,0,0.972318517,0.727329383,1.093211699,0.49768346,0,1,0.972318517,,0.861539837,0,0,0,0,0,0
0,0,0,0,0.885890204,0.276115784,1.185758721,0.283403081,0,1,0.885890204,,0.981198148,0,0,0,0,0,0
0,1.124773388,0,0,0.879376306,0.438536834,1.054627757,1.050258478,2.312184074,1,0.879376306,,1.558373529,0,0,2.29871206,0,0,2.561429207
0,2.317714861,0,0,0.543614443,0.903651658,0.81493963,2.164168985,4.764500516,1,0.543614443,,3.211193939,0,0,4.736740003,0,0,5.278096547
0,0,0,0,1.055251567,0.584715778,1.01696248,0.500123085,1.027637366,1,1.055251567,,1.038915686,0,0,0,0,0,0
